CustomerID,ObservationItems,ObservationDistinctItems,ObservationMaxItem,BasketNum,SumExp,AvgExp
16855.0,19,19,10,2,328.4,164.2
16856.0,2,2,2,1,35.400000000000006,35.400000000000006
16858.0,13,9,10,2,345.89000000000004,172.94500000000002
16859.0,72,50,34,5,473.1399999999999,94.62799999999997
16861.0,8,8,4,3,151.64999999999998,50.54999999999999
16863.0,28,25,17,4,481.35,120.3375
16866.0,11,10,5,3,207.74,69.24666666666667
16869.0,129,113,42,5,805.62,161.124
16871.0,139,131,51,7,2761.49,394.4985714285714
16872.0,7,5,3,3,680.02,226.67333333333332
16873.0,289,179,78,10,7066.310000000001,706.6310000000001
16875.0,123,94,53,9,2023.47,224.83
16877.0,159,111,43,6,853.72,142.28666666666666
16878.0,6,3,3,2,0.0,0.0
16880.0,178,121,42,7,1519.0800000000002,217.01142857142858
16881.0,1,1,1,1,432.0,432.0
16882.0,39,39,24,3,705.1199999999999,235.03999999999996
16883.0,38,33,21,2,276.73,138.365
16884.0,26,26,16,2,429.84000000000003,214.92000000000002
16885.0,101,82,40,3,471.51,157.17
16887.0,37,35,37,1,194.88,194.88
16889.0,135,112,57,3,1578.67,526.2233333333334
16891.0,203,166,69,5,809.6999999999998,161.93999999999997
16892.0,101,88,40,7,496.84,70.97714285714285
16893.0,45,44,45,1,145.93000000000004,145.93000000000004
16895.0,69,57,69,1,219.13999999999996,219.13999999999996
16897.0,44,37,30,3,213.0300000000001,71.01000000000003
16898.0,163,151,71,4,444.46000000000026,111.11500000000007
16899.0,125,80,27,6,1281.56,213.59333333333333
16900.0,82,79,69,5,187.6900000000004,37.53800000000008
16903.0,60,50,60,1,373.24,373.24
16905.0,209,117,61,8,3085.4800000000005,385.68500000000006
16906.0,93,74,51,4,579.77,144.9425
16907.0,151,89,35,5,981.65,196.32999999999998
16909.0,19,18,18,2,364.14000000000004,182.07000000000002
16912.0,105,89,16,14,2528.6699999999996,180.6192857142857
16913.0,8,8,8,1,113.44000000000001,113.44000000000001
16914.0,38,25,38,1,208.45999999999995,208.45999999999995
16915.0,57,46,23,6,621.68,103.61333333333333
16916.0,143,129,93,2,576.2599999999999,288.12999999999994
16917.0,9,9,9,1,391.5200000000001,391.5200000000001
16918.0,130,97,39,7,1043.34,149.04857142857142
16919.0,327,141,51,11,2596.4500000000007,236.04090909090917
16921.0,60,50,60,1,169.79000000000005,169.79000000000005
16923.0,696,316,76,26,6666.83,256.41653846153844
16924.0,89,69,35,4,739.5000000000001,184.87500000000003
16926.0,14,14,14,1,230.25000000000003,230.25000000000003
16927.0,6,5,3,3,543.05,181.01666666666665
16928.0,213,72,38,19,2781.5000000000005,146.3947368421053
16929.0,77,51,15,7,1295.39,185.0557142857143
16930.0,54,47,29,3,380.5500000000001,126.85000000000004
16932.0,53,44,53,1,161.94,161.94
16933.0,49,44,24,5,530.08,106.016
16934.0,62,59,52,2,950.9299999999998,475.4649999999999
16936.0,57,56,57,1,262.68,262.68
16940.0,305,226,119,3,3049.879999999999,1016.6266666666664
16942.0,283,159,52,10,1894.11,189.411
16943.0,33,23,21,3,816.73,272.24333333333334
16945.0,249,137,22,19,4345.5,228.71052631578948
16947.0,21,21,21,1,406.48000000000013,406.48000000000013
16948.0,19,15,9,3,435.02000000000004,145.0066666666667
16949.0,61,57,21,7,1161.2700000000002,165.89571428571432
16950.0,42,39,24,3,1178.56,392.8533333333333
16951.0,87,73,70,4,1262.750000000001,315.6875000000002
16952.0,16,16,15,2,167.61,83.805
16953.0,1,1,1,1,20.8,20.8
16954.0,54,40,17,9,2085.08,231.67555555555555
16955.0,26,18,10,5,493.66999999999996,98.734
16956.0,18,16,16,2,292.34000000000003,146.17000000000002
16957.0,16,15,12,2,416.64,208.32
16959.0,7,7,7,1,117.35000000000001,117.35000000000001
16960.0,101,92,45,3,507.05000000000007,169.01666666666668
16961.0,14,14,14,1,234.17,234.17
16963.0,7,7,7,1,110.55000000000001,110.55000000000001
16965.0,26,26,26,1,201.19,201.19
16966.0,31,9,8,10,2148.4700000000003,214.84700000000004
16967.0,21,21,21,1,319.0199999999999,319.0199999999999
16968.0,31,31,16,2,439.43000000000006,219.71500000000003
16969.0,42,42,27,3,650.4099999999999,216.80333333333328
16971.0,42,41,41,2,232.20999999999987,116.10499999999993
16976.0,2,2,2,1,251.51999999999998,251.51999999999998
16978.0,39,39,39,1,344.33,344.33
16979.0,91,64,31,8,1809.05,226.13125
16980.0,87,71,78,2,1078.9600000000003,539.4800000000001
16982.0,22,22,22,1,384.06,384.06
16983.0,149,112,44,8,1920.2000000000003,240.02500000000003
16985.0,121,62,24,11,5461.62,496.5109090909091
16986.0,3,3,2,2,1873.2,936.6
16987.0,129,74,35,7,1625.05,232.15
16988.0,7,7,7,1,126.12,126.12
16989.0,12,7,7,6,1133.25,188.875
16990.0,1,1,1,1,179.0,179.0
16992.0,95,85,26,6,1601.86,266.97666666666663
16995.0,1,1,1,1,-1.25,-1.25
16996.0,41,14,11,9,1427.4599999999998,158.60666666666665
16997.0,12,7,4,3,702.0,234.0
16998.0,6,2,1,6,287.02,47.836666666666666
16999.0,23,21,17,2,484.82,242.41
17001.0,169,75,20,11,3989.5699999999997,362.6881818181818
17002.0,50,41,19,4,1487.7800000000002,371.94500000000005
17004.0,44,38,26,2,1412.9399999999996,706.4699999999998
17006.0,44,37,17,4,781.78,195.445
17007.0,53,50,19,7,877.4300000000001,125.34714285714287
17010.0,12,11,11,2,185.46,92.73
17011.0,15,15,15,1,270.90000000000003,270.90000000000003
17014.0,75,63,44,4,565.58,141.395
17015.0,217,182,121,3,1842.56,614.1866666666666
17017.0,268,88,31,27,8574.110000000002,317.55962962962974
17018.0,16,15,10,2,920.1,460.05
17019.0,234,166,76,4,1272.6100000000001,318.15250000000003
17022.0,7,7,7,1,71.0,71.0
17024.0,3,2,1,3,95.85,31.95
17025.0,9,8,4,3,357.77,119.25666666666666
17026.0,4,4,3,2,154.82999999999998,77.41499999999999
17027.0,155,110,43,7,848.5899999999997,121.22714285714281
17029.0,2,1,1,2,716.0,358.0
17030.0,11,11,11,1,146.87,146.87
17031.0,22,19,13,2,380.35,190.175
17033.0,28,24,14,3,1030.1399999999999,343.37999999999994
17034.0,32,28,14,4,734.5699999999999,183.64249999999998
17035.0,32,27,18,3,388.33000000000004,129.44333333333336
17037.0,77,75,75,2,1253.2199999999998,626.6099999999999
17038.0,22,22,22,1,112.40000000000003,112.40000000000003
17040.0,15,15,15,1,449.7299999999999,449.7299999999999
17041.0,71,59,29,4,1065.77,266.4425
17042.0,98,74,43,5,1044.3799999999999,208.87599999999998
17043.0,102,100,44,4,1735.1799999999998,433.79499999999996
17044.0,10,8,6,3,897.43,299.1433333333333
17045.0,22,20,16,3,339.43999999999994,113.14666666666665
17046.0,22,22,22,1,642.0199999999999,642.0199999999999
17047.0,65,59,24,3,1100.8999999999999,366.96666666666664
17048.0,48,41,23,6,864.32,144.05333333333334
17049.0,322,201,89,11,5594.780000000001,508.6163636363637
17050.0,316,169,87,6,3228.8399999999997,538.14
17051.0,43,40,43,1,247.14,247.14
17052.0,92,72,92,1,413.75000000000006,413.75000000000006
17053.0,14,13,13,2,496.37999999999994,248.18999999999997
17054.0,84,64,23,6,1353.83,225.63833333333332
17058.0,62,51,35,3,1179.89,393.2966666666667
17060.0,5,5,5,1,234.24,234.24
17061.0,101,57,28,12,5116.129999999999,426.3441666666666
17062.0,71,53,26,5,534.47,106.894
17063.0,82,66,23,11,1421.5900000000001,129.23545454545456
17064.0,62,53,23,3,859.35,286.45
17065.0,1,1,1,1,-112.35,-112.35
17068.0,297,116,32,22,4531.34,205.97
17069.0,154,111,31,13,2655.22,204.2476923076923
17070.0,64,62,64,1,312.13999999999993,312.13999999999993
17071.0,148,102,22,14,2385.48,170.39142857142858
17073.0,174,142,56,4,1446.0899999999997,361.5224999999999
17075.0,80,62,28,5,813.77,162.754
17076.0,25,17,11,3,841.0799999999999,280.35999999999996
17078.0,28,28,27,2,378.2000000000001,189.10000000000005
17079.0,2,2,2,1,118.80000000000001,118.80000000000001
17080.0,9,8,7,3,285.5,95.16666666666667
17081.0,64,55,41,2,290.15999999999997,145.07999999999998
17082.0,81,75,57,2,2003.85,1001.925
17083.0,52,24,20,3,1405.7799999999997,468.59333333333325
17085.0,189,116,54,6,1555.0500000000002,259.175
17086.0,96,76,31,6,2050.0800000000004,341.68000000000006
17088.0,115,96,55,4,1991.01,497.7525
17090.0,64,45,38,8,2041.8500000000001,255.23125000000002
17091.0,198,119,37,10,3802.8100000000004,380.28100000000006
17092.0,125,99,48,4,1777.78,444.445
17094.0,15,14,14,2,270.19999999999993,135.09999999999997
17095.0,77,70,40,6,1088.1999999999998,181.36666666666665
17096.0,52,46,16,7,992.6799999999998,141.81142857142854
17097.0,213,153,53,9,937.9200000000003,104.21333333333337
17100.0,65,65,63,2,971.74,485.87
17101.0,42,28,17,4,1621.73,405.4325
17102.0,1,1,1,1,25.5,25.5
17105.0,90,80,52,2,665.78,332.89
17109.0,121,107,48,8,869.6800000000001,108.71000000000001
17110.0,12,12,12,1,163.29999999999998,163.29999999999998
17111.0,30,29,30,1,248.60999999999999,248.60999999999999
17114.0,135,85,29,10,747.2200000000001,74.72200000000001
17115.0,43,33,18,5,806.9000000000002,161.38000000000005
17117.0,9,9,9,1,116.19999999999997,116.19999999999997
17118.0,10,10,10,1,157.02,157.02
17119.0,38,35,31,3,593.61,197.87
17120.0,18,18,18,1,307.46,307.46
17122.0,7,7,7,1,138.32,138.32
17123.0,9,9,9,1,345.29999999999995,345.29999999999995
17124.0,32,31,32,1,298.89000000000004,298.89000000000004
17125.0,40,34,40,1,259.34999999999997,259.34999999999997
17126.0,262,189,80,7,991.85,141.69285714285715
17128.0,14,14,14,1,157.09,157.09
17131.0,134,78,60,5,2463.17,492.634
17133.0,27,13,8,7,4892.240000000002,698.8914285714288
17134.0,24,21,20,2,424.99999999999994,212.49999999999997
17135.0,52,34,14,7,1139.73,162.81857142857143
17138.0,24,24,24,1,380.5,380.5
17140.0,20,16,20,1,465.32,465.32
17142.0,15,15,15,1,579.0,579.0
17144.0,48,42,25,2,984.5699999999999,492.28499999999997
17146.0,35,33,17,3,749.7800000000001,249.9266666666667
17147.0,85,70,28,6,1679.6399999999999,279.94
17148.0,9,9,9,1,124.88,124.88
17152.0,16,9,8,4,1503.5,375.875
17153.0,14,14,14,1,213.77999999999997,213.77999999999997
17154.0,23,23,23,1,329.34000000000003,329.34000000000003
17155.0,20,19,11,2,251.7,125.85
17157.0,15,11,8,3,306.55,102.18333333333334
17158.0,67,53,28,3,1266.97,422.3233333333333
17159.0,102,96,46,4,1534.73,383.6825
17160.0,229,111,48,6,3518.0300000000007,586.3383333333335
17162.0,105,81,29,11,1707.21,155.2009090909091
17163.0,5,3,3,2,293.1,146.55
17164.0,145,92,44,8,2466.4,308.3
17165.0,10,10,10,1,158.68,158.68
17166.0,14,11,10,3,189.48999999999998,63.16333333333333
17169.0,60,51,36,4,816.88,204.22
17171.0,16,16,16,1,224.90999999999997,224.90999999999997
17172.0,16,16,15,2,313.26,156.63
17173.0,87,36,20,9,3755.6500000000005,417.2944444444445
17174.0,4,4,4,1,59.9,59.9
17175.0,64,42,27,5,1430.94,286.188
17176.0,15,15,15,1,306.13,306.13
17179.0,80,56,39,3,711.79,237.26333333333332
17180.0,131,91,54,6,780.3799999999999,130.0633333333333
17181.0,23,23,21,2,239.92,119.96
17183.0,76,42,26,8,3286.91,410.86375
17186.0,2,1,1,2,144.0,72.0
17187.0,10,10,10,1,203.95,203.95
17188.0,89,71,20,9,2275.58,252.8422222222222
17189.0,61,52,38,2,384.4,192.2
17190.0,20,19,18,3,249.74,83.24666666666667
17191.0,237,163,55,7,2095.13,299.30428571428575
17193.0,35,17,13,9,1674.4600000000003,186.05111111111114
17194.0,29,26,28,2,262.62,131.31
17197.0,29,29,29,1,1013.01,1013.01
17198.0,96,89,53,3,692.2199999999999,230.73999999999998
17201.0,40,38,40,1,342.63,342.63
17203.0,152,116,57,6,3563.8500000000004,593.975
17204.0,67,47,32,9,1352.9100000000003,150.32333333333338
17205.0,13,13,13,1,384.08,384.08
17206.0,7,7,7,1,204.24,204.24
17211.0,213,150,41,9,2299.67,255.5188888888889
17212.0,4,4,4,1,226.85,226.85
17213.0,164,85,31,11,2741.08,249.1890909090909
17214.0,104,79,22,7,984.1200000000001,140.58857142857144
17217.0,9,9,9,1,113.5,113.5
17218.0,274,146,51,10,1960.7199999999998,196.07199999999997
17219.0,25,24,25,1,114.23,114.23
17220.0,472,303,70,14,3198.250000000001,228.44642857142864
17221.0,63,59,33,2,335.13,167.565
17222.0,28,27,28,1,354.15,354.15
17223.0,49,43,30,2,426.78999999999996,213.39499999999998
17226.0,21,21,21,1,393.48999999999995,393.48999999999995
17227.0,47,28,10,6,939.32,156.55333333333334
17228.0,208,140,48,8,1906.0899999999997,238.26124999999996
17229.0,47,39,32,2,318.76,159.38
17230.0,73,51,22,11,3466.67,315.1518181818182
17231.0,546,294,79,14,3127.82,223.4157142857143
17232.0,36,30,19,2,421.52000000000004,210.76000000000002
17233.0,25,25,25,1,190.88,190.88
17234.0,14,14,14,1,149.89,149.89
17235.0,29,24,19,2,550.06,275.03
17236.0,105,88,32,6,916.1299999999999,152.6883333333333
17237.0,19,18,12,2,314.69,157.345
17238.0,566,297,51,17,3744.6499999999996,220.27352941176468
17239.0,16,15,15,2,379.95000000000005,189.97500000000002
17242.0,40,30,29,2,1135.04,567.52
17243.0,407,180,31,30,8628.55,287.6183333333333
17244.0,31,31,31,1,954.8999999999997,954.8999999999997
17245.0,9,9,9,1,171.45,171.45
17247.0,55,53,55,1,282.18999999999994,282.18999999999994
17248.0,69,68,69,1,318.65000000000003,318.65000000000003
17250.0,57,55,34,2,384.52000000000004,192.26000000000002
17251.0,39,37,39,1,283.28,283.28
17252.0,87,86,86,2,353.8599999999999,176.92999999999995
17253.0,18,18,18,1,178.26,178.26
17254.0,112,100,57,2,272.44000000000005,136.22000000000003
17255.0,78,69,40,2,298.41,149.205
17256.0,16,12,12,2,240.0,120.0
17259.0,124,104,87,2,603.37,301.685
17262.0,12,9,5,5,1253.3600000000001,250.67200000000003
17263.0,23,23,23,1,63.440000000000005,63.440000000000005
17265.0,127,106,77,2,562.8999999999999,281.44999999999993
17266.0,80,60,55,3,310.64000000000004,103.54666666666668
17267.0,38,37,37,2,317.61999999999995,158.80999999999997
17268.0,6,3,2,4,763.64,190.91
17272.0,116,70,41,5,2144.5299999999997,428.90599999999995
17274.0,27,24,27,1,111.98000000000002,111.98000000000002
17277.0,69,67,52,2,1065.3500000000001,532.6750000000001
17278.0,15,15,15,1,246.04000000000008,246.04000000000008
17279.0,9,8,9,1,187.82999999999998,187.82999999999998
17282.0,94,79,84,3,1703.4099999999999,567.8033333333333
17286.0,45,44,45,1,153.92000000000004,153.92000000000004
17287.0,124,88,28,7,1064.11,152.01571428571427
17288.0,142,118,109,7,1419.73,202.81857142857143
17289.0,112,86,56,4,936.16,234.04
17290.0,102,92,53,2,525.2399999999999,262.61999999999995
17291.0,1,1,1,1,550.8000000000001,550.8000000000001
17293.0,135,93,44,9,1875.11,208.34555555555553
17295.0,69,53,29,3,556.9499999999999,185.64999999999998
17297.0,51,49,51,1,131.78000000000006,131.78000000000006
17298.0,30,30,26,2,498.4200000000001,249.21000000000004
17299.0,57,50,28,4,669.1099999999999,167.27749999999997
17301.0,66,59,66,1,197.6300000000001,197.6300000000001
17302.0,81,68,24,6,1119.93,186.655
17303.0,53,53,53,1,250.03999999999994,250.03999999999994
17306.0,69,13,7,21,8600.73,409.5585714285714
17307.0,1,1,1,1,-152.64000000000001,-152.64000000000001
17309.0,12,11,12,1,82.75,82.75
17311.0,55,55,31,2,1384.85,692.425
17312.0,14,11,10,3,644.3,214.76666666666665
17313.0,28,24,24,2,2288.1299999999997,1144.0649999999998
17314.0,136,120,48,11,2514.7599999999998,228.61454545454544
17317.0,11,8,7,5,2524.0200000000004,504.8040000000001
17320.0,73,57,26,3,1200.62,400.20666666666665
17321.0,107,94,106,2,700.8599999999999,350.42999999999995
17323.0,204,125,50,9,908.9900000000001,100.9988888888889
17324.0,50,43,31,4,990.23,247.5575
17325.0,6,6,6,1,96.8,96.8
17329.0,33,29,17,2,523.11,261.555
17330.0,6,5,5,2,363.9,181.95
17331.0,1,1,1,1,175.2,175.2
17333.0,28,28,28,1,494.24999999999994,494.24999999999994
17334.0,12,11,10,3,306.6,102.2
17339.0,9,9,5,2,243.36,121.68
17340.0,424,231,116,16,11891.18,743.19875
17343.0,17,17,17,1,193.63999999999996,193.63999999999996
17344.0,32,31,32,1,160.56999999999994,160.56999999999994
17345.0,87,70,52,4,537.74,134.435
17346.0,503,299,46,16,2611.5800000000004,163.22375000000002
17347.0,1,1,1,1,228.96,228.96
17348.0,215,180,58,5,1159.5200000000002,231.90400000000005
17349.0,9,8,9,1,110.75,110.75
17350.0,72,66,37,5,1256.1899999999998,251.23799999999997
17351.0,27,22,16,3,587.15,195.71666666666667
17353.0,8,5,4,2,1740.0,870.0
17354.0,16,15,16,1,1393.06,1393.06
17356.0,19,19,19,1,178.21999999999997,178.21999999999997
17357.0,45,41,44,2,388.1399999999999,194.06999999999994
17358.0,59,55,42,2,365.84999999999997,182.92499999999998
17359.0,15,13,15,1,127.85999999999999,127.85999999999999
17360.0,132,113,60,3,585.79,195.26333333333332
17361.0,29,26,16,3,488.20000000000005,162.73333333333335
17362.0,35,30,23,2,312.23,156.115
17364.0,414,288,80,12,4455.7300000000005,371.3108333333334
17365.0,468,278,98,8,4801.56,600.195
17367.0,34,33,34,1,168.4,168.4
17368.0,128,93,28,9,1349.52,149.94666666666666
17370.0,33,31,9,4,446.18,111.545
17371.0,87,83,62,3,423.89,141.29666666666665
17372.0,253,215,47,8,1342.6800000000003,167.83500000000004
17373.0,57,47,18,4,646.92,161.73
17374.0,28,24,16,2,495.77000000000004,247.88500000000002
17375.0,71,65,26,4,372.5,93.125
17376.0,24,23,13,2,203.2,101.6
17377.0,419,191,43,21,3925.92,186.94857142857143
17379.0,83,71,83,1,404.66,404.66
17381.0,110,40,14,30,20272.43,675.7476666666666
17382.0,2,2,2,1,65.4,65.4
17383.0,51,49,51,1,199.29000000000002,199.29000000000002
17384.0,15,12,12,2,336.4,168.2
17385.0,47,42,47,1,261.11000000000007,261.11000000000007
17386.0,28,23,17,6,2686.42,447.7366666666667
17387.0,78,71,58,2,784.1100000000001,392.05500000000006
17388.0,15,13,11,4,1259.5600000000002,314.89000000000004
17391.0,3,2,2,2,508.8,254.4
17392.0,62,53,49,2,457.91,228.955
17394.0,4,4,4,1,203.86999999999995,203.86999999999995
17396.0,27,24,6,8,7330.8,916.35
17397.0,92,88,51,2,696.4099999999999,348.2049999999999
17398.0,38,30,19,3,653.3800000000001,217.79333333333338
17400.0,213,175,103,5,2129.959999999999,425.99199999999985
17402.0,59,33,23,13,2633.8500000000004,202.60384615384618
17403.0,33,32,33,1,281.62000000000006,281.62000000000006
17405.0,94,77,41,5,967.22,193.44400000000002
17406.0,116,99,93,5,1928.7199999999996,385.7439999999999
17408.0,2,2,2,1,32.65,32.65
17409.0,13,13,8,2,771.8500000000001,385.92500000000007
17410.0,64,57,23,5,1214.72,242.94400000000002
17411.0,43,41,16,4,748.94,187.235
17412.0,66,48,13,7,1258.06,179.72285714285712
17414.0,6,5,5,2,778.0,389.0
17415.0,14,14,14,1,507.8399999999999,507.8399999999999
17416.0,271,186,98,9,6838.34,759.8155555555555
17418.0,30,29,18,2,463.46000000000004,231.73000000000002
17419.0,208,155,29,14,4200.969999999999,300.0692857142857
17420.0,30,28,14,3,598.8299999999999,199.60999999999999
17422.0,135,93,32,10,1853.13,185.31300000000002
17423.0,28,26,15,4,663.6300000000001,165.90750000000003
17425.0,43,42,42,2,759.1699999999995,379.58499999999975
17426.0,272,179,98,7,5022.259999999999,717.4657142857142
17427.0,2,2,2,1,100.8,100.8
17428.0,343,255,47,33,17078.449999999997,517.5287878787877
17429.0,42,36,17,4,512.1200000000001,128.03000000000003
17430.0,14,14,9,2,265.76,132.88
17431.0,43,41,43,1,403.30000000000007,403.30000000000007
17432.0,48,44,33,2,365.76,182.88
17433.0,54,53,54,1,303.16,303.16
17434.0,138,100,22,9,2333.4200000000005,259.26888888888897
17436.0,9,7,5,2,216.29999999999998,108.14999999999999
17438.0,19,17,17,2,378.30000000000007,189.15000000000003
17440.0,8,3,2,5,177.1,35.42
17442.0,140,97,31,10,2210.26,221.026
17443.0,1,1,1,1,534.24,534.24
17444.0,135,132,77,3,2940.0400000000004,980.0133333333334
17446.0,9,6,5,2,120.9,60.45
17447.0,36,33,28,2,541.53,270.765
17449.0,279,178,73,8,2504.8599999999997,313.10749999999996
17451.0,107,83,27,10,1648.9499999999998,164.89499999999998
17453.0,19,19,10,2,486.71999999999997,243.35999999999999
17454.0,61,57,29,4,517.53,129.3825
17455.0,8,8,8,1,131.7,131.7
17456.0,17,17,17,1,249.85999999999999,249.85999999999999
17457.0,19,14,8,5,1737.7,347.54
17458.0,54,52,54,1,316.49999999999994,316.49999999999994
17459.0,111,88,76,2,657.3,328.65
17460.0,37,18,8,8,452.63,56.57875
17461.0,111,104,61,3,757.4599999999998,252.4866666666666
17462.0,28,25,14,3,662.94,220.98000000000002
17463.0,219,162,94,6,1881.36,313.56
17464.0,9,9,9,1,289.96000000000004,289.96000000000004
17466.0,41,41,23,2,763.28,381.64
17468.0,5,5,4,2,137.0,68.5
17469.0,90,61,23,6,1843.0600000000002,307.1766666666667
17470.0,78,67,20,5,1125.07,225.01399999999998
17472.0,181,142,65,3,710.29,236.76333333333332
17475.0,14,14,14,1,194.36999999999995,194.36999999999995
17480.0,31,29,29,2,506.51,253.255
17481.0,83,69,26,5,1249.3400000000001,249.86800000000002
17483.0,21,18,8,3,414.04,138.01333333333335
17486.0,24,24,24,1,396.87000000000006,396.87000000000006
17489.0,29,28,16,2,376.64000000000004,188.32000000000002
17490.0,86,64,18,11,1926.8799999999999,175.17090909090908
17491.0,110,72,20,11,3541.92,321.9927272727273
17492.0,12,12,12,1,374.57,374.57
17495.0,27,21,20,2,497.56000000000006,248.78000000000003
17496.0,10,10,10,1,271.04999999999995,271.04999999999995
17498.0,17,17,17,1,272.21999999999997,272.21999999999997
17499.0,40,40,40,1,622.88,622.88
17500.0,5,3,3,3,1138.0,379.3333333333333
17501.0,18,18,15,2,288.6,144.3
17502.0,28,25,12,4,689.1000000000001,172.27500000000003
17503.0,38,36,23,2,558.96,279.48
17504.0,140,112,44,10,2745.28,274.528
17505.0,52,48,26,2,1145.8400000000001,572.9200000000001
17506.0,16,14,14,2,294.28999999999996,147.14499999999998
17507.0,88,79,45,2,605.5799999999999,302.78999999999996
17508.0,22,22,22,1,387.31,387.31
17509.0,369,75,54,11,6100.740000000002,554.6127272727274
17510.0,20,20,20,1,308.48,308.48
17512.0,106,61,25,11,2920.0399999999995,265.4581818181818
17513.0,6,6,6,1,513.2,513.2
17514.0,40,40,40,1,208.65,208.65
17515.0,87,49,31,4,639.02,159.755
17516.0,137,113,64,5,768.0800000000002,153.61600000000004
17517.0,11,11,11,1,153.94,153.94
17519.0,83,60,18,7,1839.07,262.7242857142857
17520.0,30,30,30,1,546.8100000000001,546.8100000000001
17521.0,46,38,23,4,721.9599999999999,180.48999999999998
17522.0,73,59,46,5,1070.71,214.142
17523.0,33,25,22,4,652.74,163.185
17524.0,6,6,6,1,145.0,145.0
17525.0,9,9,9,1,422.70000000000005,422.70000000000005
17526.0,23,17,9,8,706.7000000000002,88.33750000000002
17527.0,49,45,18,6,888.8599999999999,148.14333333333332
17528.0,260,183,85,11,3540.1,321.8272727272727
17530.0,394,306,71,10,2384.9999999999995,238.49999999999994
17531.0,15,15,14,2,293.45000000000005,146.72500000000002
17534.0,9,9,9,1,223.36,223.36
17535.0,13,13,13,1,164.39999999999998,164.39999999999998
17536.0,3,3,3,1,76.5,76.5
17537.0,75,74,61,2,897.6200000000003,448.8100000000002
17538.0,9,9,9,1,98.42000000000002,98.42000000000002
17540.0,26,20,17,3,570.4,190.13333333333333
17542.0,25,24,25,1,170.75,170.75
17545.0,145,122,89,3,645.9599999999998,215.31999999999994
17547.0,2,2,2,1,-11.8,-11.8
17548.0,17,12,7,3,-141.48000000000002,-47.160000000000004
17549.0,6,5,4,2,148.85999999999999,74.42999999999999
17550.0,42,42,28,3,267.15999999999997,89.05333333333333
17551.0,43,39,43,1,306.84,306.84
17552.0,51,45,35,6,909.96,151.66
17554.0,88,58,50,5,1952.4499999999998,390.48999999999995
17555.0,106,101,57,2,483.26,241.63
17556.0,6,6,6,1,157.9,157.9
17557.0,34,27,20,3,541.46,180.48666666666668
17560.0,27,22,13,5,854.9499999999999,170.98999999999998
17561.0,46,44,46,1,167.61999999999998,167.61999999999998
17562.0,64,48,21,8,1107.38,138.4225
17564.0,49,38,21,3,454.01000000000005,151.33666666666667
17566.0,152,113,87,2,901.2099999999998,450.6049999999999
17567.0,177,110,34,10,4012.56,401.256
17569.0,29,29,29,1,344.13999999999993,344.13999999999993
17572.0,12,7,4,4,226.75,56.6875
17573.0,26,24,13,4,362.9,90.725
17574.0,8,8,8,1,185.64999999999998,185.64999999999998
17576.0,417,245,43,22,3457.7799999999997,157.17181818181817
17578.0,6,5,5,2,124.73999999999998,62.36999999999999
17579.0,52,46,33,4,440.2,110.05
17580.0,45,43,41,3,215.72000000000003,71.90666666666668
17581.0,452,231,58,31,10736.11,346.3261290322581
17582.0,29,28,29,1,175.27,175.27
17584.0,36,30,19,3,1227.2999999999997,409.0999999999999
17585.0,214,176,79,4,1133.07,283.2675
17588.0,23,19,11,3,1240.2,413.40000000000003
17589.0,253,172,72,4,2404.17,601.0425
17591.0,167,81,80,8,2215.0200000000004,276.87750000000005
17593.0,215,190,71,6,3911.559999999999,651.9266666666665
17594.0,50,42,36,2,993.1800000000001,496.59000000000003
17595.0,83,68,49,2,388.78999999999996,194.39499999999998
17596.0,270,168,60,7,2827.93,403.98999999999995
17600.0,13,13,13,1,161.67000000000002,161.67000000000002
17601.0,9,9,9,1,116.01,116.01
17603.0,15,12,11,5,-1165.3,-233.06
17604.0,63,57,36,2,309.36,154.68
17608.0,59,54,58,2,193.42000000000007,96.71000000000004
17609.0,238,199,100,6,1103.9199999999998,183.98666666666665
17612.0,142,117,29,10,1992.7599999999995,199.27599999999995
17613.0,319,211,55,17,4509.37,265.2570588235294
17614.0,100,97,100,1,390.0699999999999,390.0699999999999
17615.0,14,13,6,3,329.6,109.86666666666667
17616.0,3,1,1,3,571.2,190.4
17618.0,78,56,53,3,971.5799999999999,323.85999999999996
17619.0,77,71,77,1,218.52000000000004,218.52000000000004
17620.0,4,4,4,1,81.44,81.44
17621.0,27,25,11,4,1336.1000000000001,334.02500000000003
17623.0,33,33,33,1,527.05,527.05
17624.0,50,49,25,2,843.48,421.74
17625.0,315,223,101,4,2046.9999999999998,511.74999999999994
17628.0,5,5,5,1,75.75000000000001,75.75000000000001
17629.0,124,106,35,9,1784.12,198.23555555555555
17630.0,26,24,19,2,503.5999999999999,251.79999999999995
17631.0,39,39,21,3,528.33,176.11
17633.0,72,60,20,6,1242.3400000000001,207.0566666666667
17634.0,297,209,74,9,2361.9700000000007,262.4411111111112
17636.0,24,20,20,2,265.93,132.965
17637.0,35,35,24,2,547.0599999999998,273.5299999999999
17639.0,7,7,7,1,108.5,108.5
17640.0,5,5,5,1,621.6600000000001,621.6600000000001
17642.0,40,34,26,2,712.2900000000001,356.14500000000004
17643.0,8,8,8,1,101.55000000000001,101.55000000000001
17644.0,169,103,27,17,2768.98,162.88117647058823
17646.0,54,46,24,4,995.6600000000001,248.91500000000002
17647.0,7,7,7,1,133.06,133.06
